回帰直線上の値を返す。,COLUMN,ROW,IFERROR,FORECAST,FORECAST
指定された範囲(数値)の中央値を求める。,MODE,MEDIAN,COLUMN,ROW,MEDIAN
指定された範囲で、最も頻繁に出現する値(最頻値)を求める。,OFFSET,INDEX,MODE,CEILING,MODE
指定した参照から行数と列数だけシフトした位置にあるセル範囲の参照を返す。セル範囲は、［高さ］と［幅］で指定された範囲となる。,INDEX,IFERROR,OFFSET,FLOOR,OFFSET
参照で指定したセルの列番号を求める。引数を省略した場合は、関数を入力したセルの列番号を表示する。,FLOOR,ABS,COLUMN,ROW,COLUMN
参照で指定したセルの行番号を求める。引数を省略した場合は、関数を入力したセルの行番号を表示する。,ROW,MODE,COLUMN,RANDBETWEEN,ROW
文字列中の特定の文字（検索文字列）を他の文字（置換文字列）に置き換える。「置換対象」を指定すると、検索文字列中に複数の対象文字列がある場合、「置換対象」で指定した番号の文字列のみを置き換える。「置換対象」指定しないと全ての文字列を置き換える。,IFERROR,SUBSTITUTE,FORECAST,MEDIAN,SUBSTITUTE
値に設定した式がエラーのときに、エラーの場合の値を返す。エラーではないときは、値に設定した式の値を返す。,INDEX,CEILING,FLOOR,IFERROR,IFERROR
参照で指定した領域のうち、領域番号で指定された領域内の行番号と列番号が交差したセルのデータを表示する。,CEILING,MODE,INDEX,OFFSET,INDEX
データベース内の指定された対象範囲のフィールド(列)を検索し、条件を満たすレコードの合計を求める,SUM,DSUM,DCOUNTA,VLOOKUP,DSUM
データベース内の指定された対象範囲のフィールド(列)を検索し、条件を満たすレコードの平均を求める。,DSUM,DMAX,AVERAGE,DAVERAGE,DAVERAGE
データベース内の指定された対象範囲のフィールド(列)を検索し、条件を満たすレコードの最大値を求める。,DMIN,DMAX,DCOUNT,DSUM,DMAX
データベース内の指定された対象範囲のフィールド(列)を検索し、条件を満たすレコードの最小値を求める,DMIN,DMAX,DSUM,DCOUNTA,DMIN
データベース内の指定された対象範囲のフィールド(列)を検索し、条件を満たすセル(数値が入力されているセル)の個数を求める。,DSUM,DCOUNT,ROUND,DCOUNTA,DCOUNT
データベース内の指定された対象範囲のフィールド(列)を検索し、条件を満たすセル(データ(空白以外すべて)が入力されているセル)の個数を求める。,DSUM,DCOUNT,ROUND,DCOUNTA,DCOUNTA
比較的大規模な開発に向いており、要件定義、外部設計などいくつかの工程に分割してシステムを開発する手法。,ウォータフォールモデル,プロトタイピングモデル,スパイラルモデル,システムテスト,ウォータフォールモデル
試作品に対するユーザの評価をもとに、システムを開発する手法。,ウォータフォールモデル,プロトタイピングモデル,スパイラルモデル,システムテスト,プロトタイピングモデル
システムを独立性の高い部分ごとに分割し、ユーザの要求やインタフェースの検討などを経て、設計・プログラミング・テストの工程を繰り返してシステムを開発する手法。,ウォータフォールモデル,プロトタイピングモデル,スパイラルモデル,システムテスト,スパイラルモデル
システム開発の初期段階で、必要な機能や要求をまとめ、どのようなシステムなのか、何ができるシステムを作成するのかを定義すること。,外部設計,内部設計,要件定義,保守,要件定義
システム開発において、画面や帳票などを使用者側の視点から設計する開発工程。,外部設計,プログラム設計,プログラミング,内部設計,外部設計
ソフトウェアのアルゴリズムや入出力データなどを詳細に設計する開発工程,外部設計,プログラム設計,プログラミング,内部設計,内部設計
内部設計に基づいて、各プログラムの内部構造を設計する開発工程。,プログラム設計,内部設計,プログラミング,外部設計,プログラム設計
プログラム設計の結果を受けて、プログラム言語を用いて実際にプログラムを作成(コーディング)する開発工程。,内部設計,プログラミング,プログラム設計,外部設計,プログラミング
開発者だけでなくユーザも参加して、完成されたプログラムの検証を行うこと。,単体テスト,テスト,結合テスト,システムテスト,テスト
個々のプログラム(部品)が、仕様書の要求通りに機能しているかを確認するテスト。,単体テスト,テスト,結合テスト,システムテスト,単体テスト
複数のモジュール(部品)を組み合わせて、モジュール間でデータの受け渡しが設計どおりに行われているかなどを確認するテスト。,保守,ブラックボックステスト,結合テスト,ホワイトボックステスト,結合テスト
開発したシステム全体が、設計通りの機能を備えているかを確認するテスト。,単体テスト,ブラックボックステスト,ホワイトボックステスト,システムテスト,システムテスト
開発したシステムが安定して稼働するように管理したり、運用中の問題点を修正する業務。,保守,テスト,外部設計,プログラム設計,保守
プログラムが仕様を満たしているかを確認するために、プログラムの内部構造には着目しないで、データ入力に対する出力結果に注目して実施するテスト。,結合テスト,ブラックボックステスト,システムテスト,ホワイトボックステスト,ブラックボックステスト
プログラムの内部構造や処理の流れに注目し、プログラムが設計どおりに動いているかを確認するテスト。,結合テスト,ブラックボックステスト,システムテスト,ホワイトボックステスト,ホワイトボックステスト
データベース設計の初期段階で、業務内容を分析して必要なデータや管理方法を検討する作業。,概念設計,論理設計,物理設計,エンティティ,概念設計
概念設計の結果をシステム化の対象範囲に限定して定義すること。実際の業務での画面や帳票を参考にして、システムで必要とするデータを洗い出す。,物理設計,概念設計,副問合せ,論理設計,論理設計
論理設計の結果を用いて、処理内容などの観点から、ハードウェアの選択や、最適配置などの検討を行うこと。主キーやインデックスの設定、必要容量の算定も行う。,物理設計,第1正規化,論理設計,概念設計,物理設計
データの矛盾や重複(冗長性)があり、DBMSへの負担がかかる表の構造。,第1正規化,非正規形,第2正規化,第3正規化,非正規形
非正規形から、重複して繰り返し現れる項目を排除すること。,第2正規化,第1正規化,第3正規化,非正規形,第1正規化
第1正規形から、主キーと関連のある項目を別のテーブルに分割すること。,第2正規化,第1正規化,第3正規化,アトリビュート,第2正規化
第2正規形から、主キーでない項目について、関連のある項目を別のテーブルに分割すること。,第3正規化,第1正規化,第2正規化,リレーションシップ,第3正規化
データベース設計において、データの関連性をモデル化するために、「実体」、「属性」、「関係」の3つの要素を用いて表す図。,整合性制約,副問合せ,E-R図,エンティティ,E-R図
一単位として扱われるデータのまとまりや、データベースとして表現すべき対象物のこと。物理設計の段階では、表に相当する。,リレーションシップ,アトリビュート,エンティティ,整合性制約,エンティティ
エンティティが持つ特性、特徴などの値。,エンティティ,リレーションシップ,アトリビュート,副問合せ,アトリビュート
エンティティとエンティティの相互関係。,エンティティ,リレーションシップ,アトリビュート,E-R図,リレーションシップ
レコードの追加や削除が勝手に行われないようにするためのデータベースの参照関係の整合性に関する規則。,整合性制約,副問合せ,概念設計,E-R図,整合性制約
ある表に対して問い合わせを行い、その結果を利用してさらに、次の問い合わせを行う時の最初の問い合わせ。,整合性制約,副問合せ,第1正規化,リレーションシップ,副問合せ
国際標準化機構(ISO)に制定された、ネットワークで使用する機器や、データを送受信する手順など7つの階層に定義したもの。,ネットワークアドレス,OSI参照モデル,NAT,ハブ,OSI参照モデル
LANケーブルの中継や分岐に用いられる集線装置,ルータ,ハブ,ゲートウェイ,プロトコル,ハブ
ネットワーク間の接続を行う中継機器の一つで、IPアドレスをもとにデータの行き先を認識して転送し、パケットの経路選択機能などを持つ装置。,ルータ,ハブ,ゲートウェイ,プロトコル,ルータ
ルータが保つ機能の一つで、パケットの通過可否を判断する機能のこと。,ゲートウェイ,プロトコル,ルータ,パケットフィルタリング,パケットフィルタリング
プロトコルが異なるネットワーク間において、プロトコルを変換することでデータの送受信を可能にするための装置,ゲートウェイ,プロトコル,ルータ,パケットフィルタリング,ゲートウェイ
ネットワークを通じて、コンピュータどうしが通信を行うために決められた手順で、通信規約ともいう。,TCP/IP,HTTP,プロトコル,POP,プロトコル
インターネットやイントラネットで標準的に使用され、OSなどの環境が異なるコンピュータ間でも通信を可能にする通信規約。,TCP/IP,HTTP,プロトコル,POP,TCP/IP
WebサーバとWebブラウザとの間で、HTML文書や関連した画像などデータを送受信するための通信規約。,TCP/IP,HTTP,プロトコル,POP,HTTP
HTMLファイルをWebサーバへアップロードするときなど、ネットワークを介してファイルを転送するための通信規約。,TCP/IP,HTTP,POP,FTP,FTP
メールサーバのメールボックスに保存されたメールを、受信するために用いる通信規約。,IMAP,POP,SMTP,DHCP,POP
メールサーバ上で電子メールを管理する通信規約。,IMAP,POP,SMTP,DHCP,IMAP
電子メールをユーザのコンピュータからメールサーバへ送信するときや、メールサーバ感でメールを転送するときに用いる通信規約。,IMAP,POP,SMTP,DHCP,SMTP
コンピュータをネットワークに接続する際に、IPアドレスなどを自動的に割り当てる通信規約。,IMAP,POP,SMTP,DHCP,DHCP
ルータなどのネットワーク機器に割り当てられているハードウェア固有の番号。,IPアドレス,プライベートIPアドレス,MACアドレス,グローバルIPアドレス,MACアドレス
TCP/IPプロトコルを用いたネットワーク上で、コンピュータを識別するための番号。,IPアドレス,プライベートIPアドレス,MACアドレス,グローバルIPアドレス,IPアドレス
会社や家庭のLAN内部でコンピュータ機器を識別するために、ネットワークアドレス部とホストアドレス部で構成された番号。,IPアドレス,プライベートIPアドレス,ブロードキャストアドレス,グローバルIPアドレス,プライベートIPアドレス
インターネットに接続されたコンピュータを識別するため、一意となるように割り当てられた番号。,IPアドレス,プライベートIPアドレス,グローバルIPアドレス,ネットワークアドレス,グローバルIPアドレス
IPアドレスから、特定のグループを示すネットワークアドレスを取り出すための値。,ブロードキャストアドレス,IPアドレス,サブネットマスク,ネットワークアドレス,サブネットマスク
IPアドレスを構成する32ビットのビット列のうち、個々の組織が管理するネットワーク(サブネット)を識別するのに使われる部分。,ネットワークアドレス,ブロードキャストアドレス,ホストアドレス,サブネットマスク,ネットワークアドレス
コンピュータネットワークに接続されているすべての機器にデータを送信する特別なアドレス。,ブロードキャストアドレス,ネットワークアドレス,IPアドレス,グローバルIPアドレス,ブロードキャストアドレス
同一のネットワークグループ内で接続された個々のコンピュータを識別するためのアドレス。,ネットワークアドレス,ブロードキャストアドレス,ホストアドレス,グローバルIPアドレス,ホストアドレス
TCP/IPプロトコルを用いたネットワーク上で、IPアドレスに設けられている補助アドレスでもあり、アプリケーションの識別をするための番号。,ネットワークアドレス,ポート番号,DNS,DMZ,ポート番号
インターネットのグローバルIPアドレスとプライベートIPアドレスを1対1で結びつけて相互に変換し、LAN内のコンピュータがインターネットを利用できるようにするためのアドレス変換の技術。,DMZ,DNA,NAT,FTP,NAT
「非武装地帯」とも呼ばれ、インターネットなどの外部ネットワークと内部ネットワークから隔離された区域(セグメント)のこと。,NAT,DMZ,DNS,VPN,DMZ
インターネット上で使用するドメイン名とIPアドレスを互いに変換するためのしくみ。,VPN,DNS,NAT,サブネットマスク,DNS
インターネット上に構築される仮想的な専用回線。,OSI参照モデル,VPN,ブロードキャストアドレス,POP,VPN
ネットワーク上でデータを送受信するときに、1秒間に転送できるデータのビット数。,通信速度,伝送効率,転送時間,HTTP,通信速度
データをインターネット上のサーバなどから送信・転送するときの所要時間。,通信速度,転送時間,IMAP,伝送効率,転送時間
データ通信において、実質的にデータを送ることができる回線の割合。,通信速度,伝送効率,SMTP,転送時間,伝送効率
クライアントサーバシステムで、クライアントには必要最低限の機能だけをもたせ、サーバでアプリケーションなどの管理を行うシステム構成で、情報漏えい対策としても注目されている。,Cookie,シンクライアント,DMZ,ゲートウェイ,シンクライアント
Webサイトの訪問日時や回数などの情報を、利用者のコンピュータに保存するしくみ。,MIME,VoIP,Cookie,ハブ,Cookie
各国の文字や画像、動画など、形式の異なるさまざまなデータを電子メールで扱うための規格。,POP,IMAP,MIME,VoIP,MIME
インターネットやイントラネットなどの情報通信ネットワークを使って、音声データを送受信する技術。,DHCP,VoIP,IMAP,FTP,VoIP
4つの原則を守りながら、新しいアイディアを引き出すことを目的に行われる話し合いの技法,KJ法,DFD,ブレーンストーミング,ファンチャート,ブレーンストーミング
問題点を明確にするために、情報収集→カード・グループ化→図解化→文章化の手順で行われるデータの整理方法。,線形計画法,回帰分析,KJ法,PPM分析,KJ法
問題を解決するために、複数の条件とその条件に対応する処理を表形式に示した図。,DFD,パート図,決定表,ABC分析,決定表
4つの記号(1組の平行線、矢印、円、四角形)を用いて、データの流れと処理の関係を表す図。,パート図,DFD,散布図,特性要因図,DFD
アローダイアグラムともいい、プロジェクトの日程計画や日程管理に用いられ、相互関係にある作業を矢印でつないだ図。,クリティカルパス,特性要因図,パート図,Zグラフ,パート図
パート図において、作業の開始から終了までの所要日数が最長となる経路。この経路の一部に遅れが生じると、作業全体のスケジュールに影響する。,Zグラフ,回帰分析,線形計画法,クリティカルパス,クリティカルパス
パレート図を使用して、各項目を重要な順に3つのグループに分けて、在庫管理などで分析する方法。,Zグラフ,SWOT分析,PPM分析,ABC分析,ABC分析
ABC分析のときに用いられることが多いグラフで、データを降順に並べた棒グラフと、その累計比率を表す折れ線グラフからなるグラフ。,Zグラフ,クリティカルパス,パレート図,ヒストグラム,パレート図
移動合計値(過去1年間分の売上累計)という特徴があるデータを用いて、一定期間の売上高の傾向を分析するときに用いる。,Zグラフ,散布図,ヒストグラム,PPM分析,Zグラフ
相関関係にある二つのデータ間の関係や傾向を分析して、結果を予測すること。,散布図,SWOT分析,回帰分析,PPM分析,回帰分析
二つの項目の間の相関関係の有無などを示すグラフ。,クリティカルパス,散布図,特性要因図,パレート図,散布図
二つの項目の間で、一つが増加すると、もう一つも増加する関係で、散布図においては、点のばらつき具合が右上がりの状態。,正の相関,負の相関,DFD,ブレーンストーミング,正の相関
二つの項目の間で、一つが増加すると、もう一つも減少する関係で、散布図においては、点のばらつき具合が右下がりの状態。,正の相関,負の相関,DFD,回帰直線,負の相関
相関関係にあるデータ間の中心的な分布傾向を表す直線。,線形計画法,回帰直線,KJ法,PPM分析,回帰直線
費用を最小限に抑えて最大の利益を得るための生産計画など、複数の制約条件の中で、最大(最小)値を求める手法のこと。,回帰直線,DFD,線形計画法,ヒストグラム,線形計画法
データ範囲をいくつかの区間に分け、各区間に入るデータの数を柱状で表したグラフ。,Zグラフ,ヒストグラム,パレート図,パート図,ヒストグラム
結果とそれに影響を及ぼしたと思われる原因の関係を体系的に表した図。直接的な原因と間接的な原因に分別して、真の問題点を明確にする効果がある。,PPM分析,ABC分析,特性要因図,SWOT分析,特性要因図
ある時点のデータを基準に、その後のデータの変動を比率で表す折れ線グラフのこと。,ヒストグラム,SWOT分析,クリティカルパス,ファンチャート,ファンチャート
自社の現状を、強み・弱み・機会・脅威の4つの要素に整理して、市場環境を分析すること。,ABC分析,PPM分析,決定表,SWOT分析,SWOT分析
事業管理手法の一つで、自社の製品やサービスを、市場の成長率と市場の占有率から、金のなる木・花形・問題児・負け犬の４つの区分に分類して、事業展開を決定するための手法。,PPM分析,SWOT分析,ABC分析,特性要因図,PPM分析
コンピュータシステムに関する評価指標で、信頼性、可用性、保守性、完全性、安全性の5項目の英文字の頭文字を組み合わせた用語,RASIS,スループット,フェールソフト,ミラーリング,RASIS
システムの故障発生が少ないこと。,可用性,信頼性,保守性,完全性,信頼性
一定期間にシステムが正常に使える時間の割合が長いこと。,可用性,信頼性,保守性,完全性,可用性
故障の際の修復時間が短いこと。,可用性,信頼性,保守性,安全性,保守性
データの矛盾が起きないように、その整合性を維持すること。,可用性,信頼性,保守性,完全性,完全性
不正に情報を持ち出したりすることから守ること。,安全性,信頼性,保守性,完全性,安全性
コンピュータシステムが、一定時間内で正常に動作している時間の割合(確率)。,スループット,稼働率,フォールトトレラント,フォールトアボイダンス,稼働率
コンピュータシステムが故障してから復旧し、次に故障するまでの平均時間。,平均修復時間,平均故障間隔,レスポンスタイム,ターンアラウンドタイム,平均故障間隔
コンピュータシステムが故障してから、完全に復旧するまでの平均時間。,平均修復時間,平均故障間隔,レスポンスタイム,RAID,平均修復時間
コンピュータシステムや通信回線などが、一定の時間内に処理できる仕事量や伝送できる情報量。,ミラーリング,ストライピング,スループット,フールプルーフ,スループット
コンピュータシステムに処理を要求してから、最初の応答が得られるまでの時間。,ターンアラウンドタイム,レスポンスタイム,フェールセーフ,フェールソフト,レスポンスタイム
コンピュータに処理実行の指示を出してから、すべての実行結果が得られるまでの時間。,ターンアラウンドタイム,レスポンスタイム,フェールソフト,フェールセーフ,ターンアラウンドタイム
障害が発生しても、システム全体が機能を停止することなく稼働し続けるしくみ。,フェールセーフ,フォールトアボイダンス,フールプルーフ,フォールトトレラント,フォールトトレラント
信頼性の高い部品の採用や利用者の教育など、コンピュータシステムに可能な限り故障や障害が起きないようにすること。,フェールセーフ,フォールトアボイダンス,フールプルーフ,フォールトトレラント,フォールトアボイダンス
障害が発生しても、被害や障害を最小限に止め、安全性を保つしくみ。,フェールセーフ,フォールトアボイダンス,フールプルーフ,フォールトトレラント,フェールセーフ
障害が発生した場合でも、システムの一部を停止して、他のシステムは継続して全体のシステムには支障をきたさないようにするしくみ。,フェールセーフ,フォールトアボイダンス,フェールソフト,フォールトトレラント,フェールソフト
誤った操作をしても、システムの安全性と信頼性を保つしくみ。,フェールセーフ,フォールトアボイダンス,フールプルーフ,フォールトトレラント,フールプルーフ
コンピュータネットワークに直接接続して使用する記憶装置のこと。,RAID,ミラーリング,NAS,スループット,NAS
信頼性や処理速度を向上させるために、複数のハードディスク装置を並列に組み合わせて一体化し、全体を一つのディスク装置のように扱う方式,RAID,ミラーリング,NAS,スループット,RAID
RAID1に相当し、複数のハードディスクに同じデータを書き込む方式。,RAID,ミラーリング,NAS,ストライピング,ミラーリング
RAID0に相当し、複数のハードディスクに分散して書き込む方式。,ストライピング,RAID,ミラーリング,NAS,ストライピング
インターネットでデータを送受信する際に、第三者に内容が知られないようにデータを変換する場合、同一の鍵を用いて暗号化と復号を行う方法。,共通鍵暗号方式,公開鍵暗号方式,電子署名,SSL,共通鍵暗号方式
インターネットデータを送受信する際に、第三者に内容が知られないようにデータを変換する場合、異なる鍵を用いて暗号化と復号を行う方法。,共通鍵暗号方式,公開鍵暗号方式,インシデント,SQLインジェクション,公開鍵暗号方式
公開鍵暗号方式を応用して、文書の作成者が本人であることと、その文書が改ざんされていないことを確認する技術。電子商取引でよく利用される。,認証局,SSL,HTTPS,電子署名,電子署名
電子商取引で利用される暗号化通信などで必要となる、ディジタル証明書を発行する機関。,ログ・ファイル,HTTPS,認証局,クロスサイトスクリプティング,認証局
オンラインショッピングなど、インターネット上で個人情報などのデータを暗号化して、安全にやり取りするために広く普及している技術。ブラウザのURLを示す部分は「https://」で始まる。,SSL,HTTPS,認証局,電子署名,SSL
HTTPに、SSLによるデータ暗号化機能を付加した通信規約,HTTPS,SSL,インシデント,電子署名,HTTPS
コンピュータの利用状況やデータ通信の状況を記録したファイル。,システムログ,アクセスログ,ログファイル,リスクマネジメント,ログファイル
OSやアプリケーションソフトなど、コンピュータシステムの動作状態を記録したもの。なんらかのトラブルの情報も記録される。,システムログ,アクセスログ,ログファイル,リスクマネジメント,システムログ
Webサーバにアクセスした人物が、いつ、どのコンピュータからどのサイトを閲覧したかなどを記録したもの。,システムログ,アクセスログ,ログファイル,リスクマネジメント,アクセスログ
コンピュータシステムやネットワークの運用時に、セキュリティ上の問題として発生した事故や事例のこと。,リスクアセスメント,インシデント,リスクマネジメント,ソーシャルエンジニアリング,インシデント
リスクが発生する前に、そのリスクを組織的に管理し、リスクの発生により損失を回避、または不利益を最小限に抑えるためのプロセス。,リスクアセスメント,インシデント,リスクマネジメント,ソーシャルエンジニアリング,リスクマネジメント
リスクマネジメントに対する一連の取組として、リスク特定、リスク分析、リスク評価、リスク対応を行う。,リスクアセスメント,インシデント,リスクマネジメント,ソーシャルエンジニアリング,リスクアセスメント
SNSや掲示板などユーザが入力した内容を表示するWebページの脆弱性を利用した罠を仕掛け、偽サイトに誘導してさまざまな被害を引き起こす攻撃のこと。,ソーシャルエンジニアリング,リスクアセスメント,クロスサイトスクリプティング,SQLインジェクション,クロスサイトスクリプティング
心理的な隙や行動のミスにつけ込むなど、情報通信技術を使用せず、情報資産を不正に収集する手口の総称。のぞき見やなりすましなどがある。,ソーシャルエンジニアリング,リスクアセスメント,クロスサイトスクリプティング,SQLインジェクション,ソーシャルエンジニアリング
データベースと連携したWebアプリケーションの脆弱性を利用して不当なSQL文を実行させることにより、データベースの不正な閲覧や改ざんをする攻撃のこと。,ソーシャルエンジニアリング,リスクアセスメント,クロスサイトスクリプティング,SQLインジェクション,SQLインジェクション,
「法令遵守」と言われるが、企業が法律や条例を守るだけではなく、企業倫理や社会貢献などを含めて自発的に取り組んでいくこと。,コアコンピタンス,コンプライアンス,セキュリティポリシー,ERP,コンプライアンス
企業や団体などの組織における情報セキュリティに関する基本的な方針であり、アクセス権限や保護対象範囲の設定などを具体的にまとめたもの。,CRM,BPR,セキュリティポリシー,コンプライアンス,セキュリティポリシー
企業の持つ人材、資金、設備、情報など様々な経営資源を一元的に管理、有効活用し、業務の効率化を測るための経営全体の最適化を目指す手法。,CRM,ASP,ERP,SaaS,ERP
企業のすべての部門と顧客との間に信頼関係を築いて、企業と顧客の利益をともに向上することを目指す経営手法。,BPR,CRM,ERP,IaaS,CRM
企業活動に関する売り上げなどの目標を設定して、目標達成のための業務内容、流れ、組織を分析し、最適化や再構築すること。,アウトソーシング,アライアンス,BPR,ERP,BPR
企業活動において、競合他社にはない自社ならではの中枢・中核となる強み。,コアコンピタンス,コンプライアンス,アライアンス,BPR,コアコンピタンス
コスト削減などのために、自社の業務や機能の一部または全部を、それを専門とする外部の専門業者に委託すること。,コアコンピタンス,アライアンス,アウトソーシング,ホスティングサービス,アウトソーシング
複数の企業が互いに経済的なメリットを期待するために、企業が連携して協力体制を構築すること。,アウトソーシング,アライアンス,CRM,BPR,アライアンス
顧客のサーバ自体を、ネットワーク環境の整った場所に設置するサービス。,ホスティングサービス,アライアンス,ハウジングサービス,ASP,ハウジングサービス
情報通信ネットワークを利用して、自社のサーバを貸し出すサービス。,ASP,SaaS,ホスティングサービス,ハウジングサービス,ホスティングサービス
インターネット上でアプリケーションソフトウェアや環境を提供するサービス提供者のこと。,ERP,CRM,ASP,PaaS,ASP
サービス提供者がインターネットを経由して、アプリケーションソフトウェアなどを提供するサービスのこと。,ASP,PaaS,SaaS,IaaS,SaaS
インターネットを経由して、アプリケーションソフトウェアが稼働するための環境を提供するサービスのこと。,PaaS,SaaS,ASP,IaaS,PaaS
インターネットを経由して、ハードディスクや仮想サーバなどの機材やインフラ環境を提供するサービスのこと。,PaaS,SaaS,ASP,IaaS,IaaS
